name,x,y,z,w,time stamp
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:33
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:34
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:35
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:36
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
Patient,0,0,0,0,2020/9/5 15:50:37
